Maquina,timestamp,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_lb_h,velocidad_chum_lb_h,envolvente_chum_lb_h,desbalance_lado_a,desalineacion_rad_lado_a,soltura_lado_a,rodamiento_chum_lado_a,desalineacion_ang_lado_a,desbalance_lado_b,desalineacion_lado_b,soltura_lado_b,rodamiento_chum_lado_b,corriente_motor_a,corriente_motor_b,temp_chum_lado_a,temp_chum_lado_b
DESFIBRADORA,2025-07-12 15:03:23-05:00,0.306979,3.29915,0.800132,0.239331,3.68509,0.500826,0.141095,2.30629,0.119227,0.3482319,1.6350436,1.8624127,0.39372772,1.7944055,1.3404291,0.019011036,0.0,0.33176696,161.0,160.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:03:33-05:00,0.282203,2.86159,0.732277,0.215127,3.5053,0.360807,0.137844,2.36295,0.0918784,0.3530621,1.6279764,1.8183372,0.39839628,1.7876745,1.3399609,0.020191064,0.0,0.38698995,145.0,143.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:03:43-05:00,0.262242,2.29673,0.621611,0.20654,3.26312,0.316907,0.146576,2.4291,0.0837114,0.35789227,1.6209091,1.7742618,0.40306482,1.7809436,1.3394927,0.02137109,0.0,0.44221297,138.0,139.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:03:53-05:00,0.282791,3.06921,0.636916,0.196343,3.33893,0.274617,0.147086,2.43543,0.0918784,0.36272246,1.6138419,1.7301863,0.40773338,1.7742127,1.3390245,0.022551117,0.0,0.497436,135.0,134.0,55.0,53.5
DESFIBRADORA,2025-07-12 15:04:03-05:00,0.245787,2.30565,0.488149,0.200797,3.20099,0.323025,0.14268,2.38483,0.078822,0.36755264,1.6067746,1.6861109,0.4124019,1.7674818,1.3385564,0.023731144,0.0,0.552659,117.0,117.0,55.0,53.0
DESFIBRADORA,2025-07-12 15:04:13-05:00,0.25558,2.31484,0.512069,0.20654,3.12834,0.321308,0.131343,2.21563,0.0738251,0.37238282,1.5997074,1.6420355,0.41707048,1.7607509,1.3380882,0.024911173,0.0,0.607882,134.0,142.0,54.0,53.0
DESFIBRADORA,2025-07-12 15:04:23-05:00,0.239071,2.23006,0.38551,0.200824,3.19099,0.308481,0.124197,2.16134,0.0922545,0.377213,1.59264,1.59796,0.421739,1.75402,1.33762,0.0260912,0.0,0.663105,115.0,116.0,54.0,53.0
DESFIBRADORA,2025-07-12 15:04:33-05:00,0.244048,2.35631,0.3983,0.19162,3.20073,0.297909,0.108776,1.91282,0.0761892,0.377213,1.59264,1.59796,0.421739,1.75402,1.33762,0.0260912,0.0,0.663105,124.0,125.0,54.0,53.0
DESFIBRADORA,2025-07-12 15:04:43-05:00,0.232114,2.14764,0.369456,0.166155,2.59607,0.303007,0.140047,2.27335,0.088977,0.37477747,1.5195886,1.5408361,0.38943705,1.6558555,1.3288682,0.025394363,0.06775609,0.6066463,118.0,119.0,54.0,53.0
DESFIBRADORA,2025-07-12 15:04:53-05:00,0.219003,2.02138,0.521755,0.16264,2.59344,0.353884,0.0940813,1.75126,0.108051,0.3723419,1.4465371,1.4837122,0.3571351,1.5576911,1.3201164,0.024697527,0.13551217,0.5501875,112.0,112.0,54.5,53.5
DESFIBRADORA,2025-07-12 15:05:03-05:00,0.240221,1.82268,1.34704,0.192828,2.92091,0.322542,0.119845,2.01375,0.214705,0.36990637,1.3734857,1.4265883,0.32483315,1.4595267,1.3113645,0.02400069,0.20326827,0.4937288,86.0,87.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:05:13-05:00,0.187511,1.16831,0.295982,0.122523,1.7408,0.27188,0.074846,1.41392,0.0762967,0.36747083,1.3004342,1.3694644,0.2925312,1.3613622,1.3026128,0.023303853,0.27102435,0.43727008,78.0,77.0,54.0,53.0
DESFIBRADORA,2025-07-12 15:05:23-05:00,0.196688,1.18091,0.339382,0.125287,1.82504,0.241236,0.0829592,1.51908,0.0678611,0.36503527,1.2273828,1.3123405,0.26022923,1.2631978,1.2938609,0.022607017,0.33878043,0.38081133,78.0,77.0,55.0,53.0
DESFIBRADORA,2025-07-12 15:05:33-05:00,0.194922,1.22291,0.273935,0.12043,1.74186,0.250145,0.0675118,1.30982,0.0881173,0.36259973,1.1543313,1.2552165,0.22792728,1.1650332,1.2851092,0.021910181,0.40653655,0.3243526,76.0,75.0,54.0,53.5
DESFIBRADORA,2025-07-12 15:05:43-05:00,0.214027,1.58146,0.341629,0.141146,2.1841,0.289537,0.10515,1.77445,0.0812398,0.36016417,1.0812799,1.1980926,0.19562532,1.0668688,1.2763573,0.021213345,0.47429264,0.26789385,84.0,85.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:05:53-05:00,0.214749,2.03004,0.442716,0.17069,2.69057,0.295708,0.0992394,1.82137,0.100207,0.35772863,1.0082284,1.1409687,0.16332337,0.9687044,1.2676055,0.02051651,0.5420487,0.21143511,89.0,88.0,54.0,53.0
DESFIBRADORA,2025-07-12 15:06:03-05:00,0.200836,1.53316,0.427144,0.140636,2.25965,0.298392,0.0793593,1.56098,0.091556,0.3552931,0.9351769,1.0838448,0.13102141,0.8705399,1.2588537,0.019819671,0.6098048,0.15497637,84.0,86.0,54.0,53.0
DESFIBRADORA,2025-07-12 15:06:13-05:00,0.223418,1.70876,0.424628,0.18298,2.78007,0.30832,0.133036,2.27124,0.0906426,0.35285753,0.86212546,1.0267209,0.098719455,0.77237546,1.2501019,0.019122835,0.67756087,0.098517634,94.0,92.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:06:23-05:00,0.201745,1.35756,0.481192,0.136906,2.03642,0.211343,0.104344,1.81478,0.0800578,0.350422,0.789074,0.969597,0.0664175,0.674211,1.24135,0.018426,0.745317,0.0420589,78.0,79.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:06:33-05:00,0.197866,1.42738,0.308237,0.129339,1.97561,0.222935,0.0731266,1.45214,0.0765116,0.350422,0.789074,0.969597,0.0664175,0.674211,1.24135,0.018426,0.745317,0.0420589,80.0,79.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:06:43-05:00,0.218468,1.77071,0.303742,0.152792,2.33888,0.287444,0.0900247,1.70435,0.0819921,0.35000035,0.81660455,1.0284227,0.099322274,0.690738,1.2446091,0.018863944,0.81801,0.07842973,89.0,90.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:06:53-05:00,0.229492,2.06023,0.367583,0.176969,2.82614,0.283365,0.102759,1.86274,0.0860755,0.34957874,0.8441351,1.0872484,0.13222705,0.707265,1.2478682,0.01930189,0.89070296,0.11480055,107.0,106.0,55.0,53.0
DESFIBRADORA,2025-07-12 15:07:03-05:00,0.282872,2.74373,0.854127,0.232917,3.81776,0.374493,0.144749,2.43964,0.136474,0.3491571,0.87166566,1.1460742,0.16513182,0.723792,1.2511274,0.019739836,0.963396,0.15117137,118.0,119.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:07:13-05:00,0.2357,1.79827,0.670576,0.178364,2.61713,0.305798,0.115385,1.98187,0.0926843,0.34873545,0.8991962,1.2048999,0.1980366,0.740319,1.2543864,0.020177782,1.036089,0.1875422,131.0,130.0,55.0,53.5
DESFIBRADORA,2025-07-12 15:07:23-05:00,0.287688,2.949,0.993903,0.209169,3.44686,0.296567,0.137522,2.36954,0.0776937,0.3483138,0.92672676,1.2637256,0.23094137,0.756846,1.2576455,0.020615727,1.1087819,0.22391303,116.0,116.0,55.0,53.0
DESFIBRADORA,2025-07-12 15:07:33-05:00,0.225773,1.61086,0.472469,0.176003,2.57343,0.287712,0.107165,1.89437,0.0900516,0.3478922,0.95425725,1.3225514,0.26384613,0.773373,1.2609046,0.021053672,1.181475,0.26028386,109.0,110.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:07:43-05:00,0.219298,1.5245,0.345589,0.152953,2.23885,0.287551,0.0902128,1.72833,0.0762429,0.34747055,0.9817878,1.3813771,0.2967509,0.7899,1.2641636,0.021491617,1.254168,0.29665467,103.0,99.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:07:53-05:00,0.215391,1.72189,0.411732,0.157407,2.43207,0.262059,0.0956932,1.72596,0.0884934,0.3470489,1.0093184,1.4402028,0.32965568,0.806427,1.2674227,0.021929562,1.326861,0.33302552,103.0,102.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:08:03-05:00,0.242014,2.04947,0.473914,0.179813,2.6524,0.357909,0.118609,2.02403,0.119764,0.34662727,1.0368489,1.4990286,0.36256045,0.822954,1.2706819,0.02236751,1.399554,0.36939633,119.0,121.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:08:13-05:00,0.219191,1.84473,0.354151,0.1745,2.71716,0.252667,0.107997,1.94471,0.107084,0.34620565,1.0643795,1.5578543,0.39546522,0.839481,1.2739409,0.022805454,1.472247,0.40576717,94.0,98.0,55.0,53.0
DESFIBRADORA,2025-07-12 15:08:23-05:00,0.273587,2.497,1.07717,0.224706,3.34551,0.38528,0.137898,2.29628,0.0952634,0.345784,1.09191,1.61668,0.42837,0.856008,1.2772,0.0232434,1.54494,0.442138,130.0,129.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:08:33-05:00,0.238134,2.12506,0.480817,0.190225,2.74269,0.363437,0.119012,2.07358,0.0852159,0.345784,1.09191,1.61668,0.42837,0.856008,1.2772,0.0232434,1.54494,0.442138,120.0,121.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:08:43-05:00,0.236743,1.85339,0.400761,0.186441,2.84904,0.288839,0.111597,1.94471,0.0882785,0.3460992,1.1225082,1.6482737,0.42419672,0.9168827,1.285551,0.023012353,1.5297227,0.45023888,108.0,110.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:08:53-05:00,0.229947,1.98437,0.341094,0.179813,2.85167,0.274402,0.107487,1.94023,0.0864516,0.34641436,1.1531063,1.6798673,0.42002344,0.97775745,1.2939018,0.022781309,1.5145055,0.4583398,109.0,110.0,55.0,53.0
DESFIBRADORA,2025-07-12 15:09:03-05:00,0.271714,2.57233,0.527963,0.215771,3.21205,0.326084,0.119711,2.05223,0.140826,0.34672955,1.1837046,1.711461,0.4158502,1.0386322,1.3022528,0.022550263,1.4992882,0.4664407,126.0,128.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:09:13-05:00,0.292691,3.21988,0.994064,0.22747,3.7072,0.284385,0.132552,2.27519,0.11466,0.34704474,1.2143028,1.7430546,0.4116769,1.0995069,1.3106036,0.022319218,1.4840709,0.4745416,133.0,136.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:09:23-05:00,0.270109,2.34529,0.519668,0.203212,2.97698,0.315458,0.130645,2.19955,0.0948873,0.34735993,1.244901,1.7746482,0.40750363,1.1603817,1.3189546,0.022088172,1.4688536,0.48264253,153.0,152.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:09:33-05:00,0.278617,2.54005,0.828547,0.237452,3.72905,0.447588,0.145152,2.41145,0.0985946,0.34767509,1.2754991,1.8062419,0.40333036,1.2212564,1.3273054,0.021857128,1.4536364,0.49074343,137.0,146.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:09:43-05:00,0.21895,1.80903,0.283407,0.183248,2.72242,0.313365,0.106278,1.88224,0.0875263,0.34799027,1.3060973,1.8378354,0.39915708,1.2821311,1.3356564,0.021626081,1.4384191,0.49884436,105.0,104.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:09:43-05:00,0.233211,2.25368,0.354633,0.176298,2.75033,0.308481,0.111275,2.01112,0.0768877,0.34799027,1.3060973,1.8378354,0.39915708,1.2821311,1.3356564,0.021626081,1.4384191,0.49884436,105.0,104.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:10:03-05:00,0.241506,2.24948,0.48146,0.181423,2.80429,0.358661,0.117508,2.08254,0.081401,0.34862065,1.3672937,1.9010228,0.39081055,1.4038806,1.3523582,0.02116399,1.4079845,0.5150462,101.0,102.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:10:13-05:00,0.229438,1.82819,0.488256,0.188481,2.77876,0.306388,0.123284,2.20825,0.0895143,0.3489358,1.3978919,1.9326164,0.38663727,1.4647553,1.3607091,0.020932946,1.3927673,0.52314705,119.0,119.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:10:23-05:00,0.228422,1.82216,0.443037,0.159554,2.55211,0.360056,0.0938664,1.76075,0.0905889,0.349251,1.42849,1.96421,0.382464,1.52563,1.36906,0.0207019,1.37755,0.531248,98.0,97.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:10:23-05:00,0.216569,1.6707,0.42313,0.160278,2.37995,0.270324,0.0918515,1.71753,0.0787145,0.349251,1.42849,1.96421,0.382464,1.52563,1.36906,0.0207019,1.37755,0.531248,98.0,97.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:10:43-05:00,0.253653,2.16207,0.956712,0.203615,3.28312,0.288195,0.129355,2.22064,0.0925232,0.3453855,1.4535167,1.9368451,0.38534367,1.5678517,1.3658284,0.01886086,1.4167383,0.52826416,113.0,115.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:10:53-05:00,0.207712,1.42003,0.298979,0.153006,2.19463,0.268499,0.0897023,1.67826,0.11337,0.34345275,1.46603,1.9231625,0.38678348,1.5889626,1.3642125,0.01794034,1.4363325,0.52677226,87.0,87.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:11:03-05:00,0.25772,2.29331,0.46867,0.198543,3.25522,0.303437,0.130725,2.252,0.0877412,0.34152,1.4785434,1.90948,0.38822332,1.6100733,1.3625968,0.01701982,1.4559267,0.5252803,105.0,106.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:11:13-05:00,0.222535,1.8135,0.499119,0.17772,2.61265,0.265333,0.10386,1.87144,0.0780698,0.33958724,1.4910567,1.8957975,0.38966316,1.6311841,1.3609809,0.0160993,1.4755208,0.5237884,107.0,106.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:11:23-05:00,0.241827,2.20197,0.342218,0.207398,3.14756,0.359895,0.129355,2.21589,0.0829055,0.3376545,1.5035701,1.882115,0.391103,1.652295,1.359365,0.01517878,1.495115,0.5222965,101.0,102.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:11:33-05:00,0.20525,1.32554,0.328733,0.13814,2.04432,0.302524,0.0850547,1.59709,0.0795742,0.33572176,1.5160834,1.8684325,0.39254284,1.6734059,1.3577492,0.01425826,1.5147091,0.5208046,86.0,86.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:11:43-05:00,0.213652,1.5392,0.310431,0.148579,2.24543,0.287068,0.0836577,1.59709,0.0853233,0.333789,1.5285966,1.85475,0.39398268,1.6945167,1.3561333,0.01333774,1.5343033,0.5193127,96.0,97.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:11:53-05:00,0.222723,2.03713,0.333388,0.161969,2.46524,0.298392,0.0886009,1.68564,0.0840338,0.33185625,1.54111,1.8410676,0.39542252,1.7156274,1.3545176,0.01241722,1.5538975,0.5178207,91.0,92.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:12:03-05:00,0.290444,2.55317,1.97084,0.216093,3.52109,0.388124,0.157563,2.55297,0.0938664,0.3299235,1.5536233,1.827385,0.39686233,1.7367383,1.3529017,0.0114967,1.5734916,0.5163288,110.0,110.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:12:13-05:00,0.229572,2.11299,0.449245,0.17238,2.85984,0.262005,0.106224,1.89068,0.0838189,0.32799074,1.5661367,1.8137025,0.39830217,1.7578492,1.3512859,0.01057618,1.5930858,0.5148369,101.0,101.0,54.5,54.0
DESFIBRADORA,2025-07-12 15:12:23-05:00,0.314418,3.09914,1.42618,0.250869,4.20367,0.354153,0.169088,2.84498,0.098326,0.326058,1.57865,1.80002,0.399742,1.77896,1.34967,0.00965566,1.61268,0.513345,170.0,170.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:12:33-05:00,0.239445,2.20118,0.624929,0.200583,3.19599,0.342775,0.114848,2.08992,0.0995081,0.326058,1.57865,1.80002,0.399742,1.77896,1.34967,0.00965566,1.61268,0.513345,106.0,106.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:12:43-05:00,0.218334,1.67937,0.334244,0.161593,2.40917,0.26544,0.102571,1.83876,0.0844636,0.32600608,1.5383064,1.7792118,0.42834827,1.7227509,1.3492746,0.011192318,1.5378138,0.53383034,105.0,106.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:12:53-05:00,0.214669,1.73003,0.36951,0.167523,2.57238,0.301022,0.101496,1.84851,0.0897292,0.32595417,1.4979627,1.7584037,0.45695457,1.6665418,1.3488791,0.012728976,1.4629476,0.55431575,89.0,90.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:13:03-05:00,0.236047,2.06653,0.366085,0.182443,2.83062,0.298553,0.117723,2.0351,0.0836577,0.32590228,1.4576191,1.7375954,0.48556083,1.6103327,1.3484837,0.014265635,1.3880814,0.5748011,109.0,110.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:13:13-05:00,0.225719,1.69328,0.426876,0.168355,2.53816,0.29222,0.102866,1.87987,0.0874725,0.32585037,1.4172754,1.7167872,0.51416713,1.5541236,1.3480883,0.015802292,1.3132153,0.5952864,98.0,100.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:13:23-05:00,0.226495,1.5938,0.308237,0.170797,2.60607,0.317015,0.105042,1.91545,0.0726968,0.32579845,1.3769318,1.6959791,0.54277337,1.4979146,1.3476927,0.01733895,1.2383491,0.61577183,101.0,102.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:13:33-05:00,0.222375,1.71848,0.388293,0.168489,2.49814,0.322435,0.0959619,1.77261,0.0889232,0.32574654,1.3365883,1.6751709,0.57137966,1.4417055,1.3472973,0.01887561,1.1634829,0.6362572,90.0,90.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:13:43-05:00,0.230643,1.89959,0.376895,0.184697,2.73374,0.27934,0.102651,1.88066,0.0926843,0.32569462,1.2962446,1.6543628,0.5999859,1.3854964,1.3469018,0.020412268,1.0886167,0.6567426,103.0,104.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:13:53-05:00,0.246054,2.27205,0.356238,0.201763,3.18467,0.287712,0.11466,2.01086,0.113747,0.3256427,1.255901,1.6335546,0.6285922,1.3292873,1.3465064,0.021948926,1.0137506,0.6772279,115.0,115.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:14:03-05:00,0.228529,1.91298,0.42313,0.171361,2.62134,0.34197,0.110012,1.90675,0.0891919,0.32559082,1.2155573,1.6127464,0.6571985,1.2730782,1.3461109,0.023485584,0.9388844,0.69771326,105.0,106.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:14:13-05:00,0.23982,2.16653,0.481888,0.190654,3.08148,0.345888,0.105069,1.90834,0.0988096,0.3255389,1.1752137,1.5919383,0.6858047,1.2168691,1.3457154,0.025022242,0.8640182,0.71819866,109.0,108.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:14:23-05:00,0.240328,2.21536,0.352706,0.18899,2.8701,0.310896,0.124519,2.10231,0.0945112,0.325487,1.13487,1.57113,0.714411,1.16066,1.34532,0.0265589,0.789152,0.738684,112.0,111.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:14:33-05:00,0.249988,2.15,0.622681,0.199134,2.87537,0.336872,0.141149,2.38588,0.0967141,0.325487,1.13487,1.57113,0.714411,1.16066,1.34532,0.0265589,0.789152,0.738684,128.0,129.0,54.0,55.0
DESFIBRADORA,2025-07-12 15:14:43-05:00,0.233586,2.09094,0.377644,0.193794,2.90511,0.372882,0.127716,2.23355,0.088762,0.32736427,1.1302855,1.5647727,0.65665966,1.1533791,1.3487746,0.026876636,0.84873456,0.6959963,119.0,119.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:14:53-05:00,0.241078,2.34896,0.493126,0.185985,2.95355,0.305905,0.118824,2.09229,0.0790369,0.32924154,1.125701,1.5584155,0.59890825,1.1460983,1.3522291,0.027194373,0.90831715,0.6533086,111.0,112.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:15:03-05:00,0.320625,2.52062,3.35609,0.204259,3.15466,0.316371,0.133707,2.24594,0.0845711,0.3311188,1.1211164,1.5520582,0.5411569,1.1388173,1.3556836,0.027512109,0.9678997,0.6106208,106.0,108.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:15:13-05:00,0.245439,2.22454,0.423558,0.20442,3.07964,0.311004,0.131961,2.25411,0.106762,0.33299607,1.1165318,1.5457009,0.48340547,1.1315364,1.3591381,0.027829845,1.0274823,0.5679331,107.0,106.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:15:23-05:00,0.362152,3.79655,1.10644,0.267265,4.33582,0.352489,0.176369,2.95145,0.102678,0.33487335,1.1119473,1.5393436,0.4256541,1.1242554,1.3625927,0.028147582,1.0870647,0.52524537,133.0,132.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:15:33-05:00,0.278055,2.62772,1.09419,0.201951,3.36868,0.317873,0.136528,2.23461,0.0917709,0.33675063,1.1073627,1.5329864,0.36790273,1.1169746,1.3660473,0.028465318,1.1466473,0.48255762,128.0,128.0,55.0,54.5
DESFIBRADORA,2025-07-12 15:15:43-05:00,0.258362,2.47206,0.408093,0.210484,3.35762,0.403849,0.115385,1.99346,0.0916635,0.3386279,1.1027782,1.5266291,0.31015134,1.1096936,1.3695018,0.028783055,1.2062298,0.4398699,133.0,132.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:15:53-05:00,0.24584,2.14212,0.412748,0.176754,2.76796,0.310628,0.118985,2.06304,0.0960693,0.34050518,1.0981936,1.5202718,0.25239995,1.1024127,1.3729564,0.02910079,1.2658124,0.39718217,109.0,109.0,54.5,54.0
DESFIBRADORA,2025-07-12 15:16:03-05:00,0.259861,2.61643,0.46487,0.221808,3.47818,0.328392,0.148134,2.46626,0.0937052,0.34238243,1.0936091,1.5139145,0.19464856,1.0951318,1.3764108,0.029418526,1.325395,0.35449445,118.0,119.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:16:13-05:00,0.227164,2.06469,0.440094,0.183302,2.98014,0.298768,0.102571,1.91124,0.0755445,0.3442597,1.0890245,1.5075573,0.13689718,1.0878509,1.3798654,0.029736264,1.3849775,0.3118067,101.0,100.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:16:23-05:00,0.23776,2.09724,0.39541,0.197819,3.0491,0.338643,0.126239,2.22934,0.0953708,0.346137,1.08444,1.5012,0.0791458,1.08057,1.38332,0.030054,1.44456,0.269119,98.0,97.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:16:33-05:00,0.29542,2.69491,0.807142,0.265225,4.04994,0.375512,0.163796,2.68263,0.109179,0.346137,1.08444,1.5012,0.0791458,1.08057,1.38332,0.030054,1.44456,0.269119,107.0,108.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:16:43-05:00,0.234228,1.77596,0.352064,0.192157,2.87958,0.345351,0.121215,2.18427,0.0890844,0.34710234,1.1347791,1.5456327,0.071950726,1.1497164,1.3795981,0.028937308,1.4667801,0.27269617,101.0,101.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:16:53-05:00,0.221947,1.79565,0.625036,0.15687,2.26807,0.314438,0.0984335,1.79211,0.125406,0.34806773,1.1851182,1.5900654,0.06475565,1.2188627,1.3758763,0.027820617,1.4890001,0.27627337,99.0,100.0,54.5,54.0
DESFIBRADORA,2025-07-12 15:17:03-05:00,0.232997,1.945,0.456951,0.182282,2.68899,0.265064,0.11337,1.9961,0.0925232,0.3490331,1.2354573,1.6344981,0.057560578,1.288009,1.3721546,0.026703928,1.51122,0.27985054,84.0,83.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:17:13-05:00,0.203056,1.39195,0.364586,0.135967,2.04353,0.231683,0.0976544,1.72464,0.0811861,0.34999844,1.2857964,1.6789309,0.050365508,1.3571554,1.3684328,0.025587237,1.53344,0.28342772,82.0,83.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:17:23-05:00,0.1942,1.10453,0.376145,0.129527,1.79529,0.278213,0.0798429,1.51618,0.0884934,0.3509638,1.3361355,1.7233636,0.043170433,1.4263018,1.3647109,0.024470545,1.55566,0.28700492,76.0,77.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:17:33-05:00,0.191364,1.08642,0.22085,0.12204,1.84952,0.283097,0.0701983,1.37966,0.0665178,0.3519292,1.3864745,1.7677963,0.035975363,1.4954481,1.3609891,0.023353854,1.57788,0.2905821,76.0,77.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:17:43-05:00,0.190213,1.14416,0.304759,0.116378,1.73528,0.224438,0.0677805,1.323,0.0804339,0.35289454,1.4368136,1.812229,0.028780289,1.5645945,1.3572673,0.022237163,1.6001,0.2941593,74.0,75.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:17:53-05:00,0.192354,1.15361,0.305829,0.120001,1.80688,0.260717,0.0699565,1.38203,0.0646373,0.3538599,1.4871527,1.8566618,0.021585217,1.6337409,1.3535454,0.021120472,1.62232,0.29773647,78.0,77.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:18:03-05:00,0.212582,1.75102,0.296625,0.152926,2.44155,0.253311,0.0910993,1.73281,0.0736639,0.35482526,1.5374918,1.9010946,0.0143901445,1.7028873,1.3498237,0.020003783,1.64454,0.30131364,86.0,88.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:18:43-05:00,0.256168,2.20302,0.43485,0.201441,2.95355,0.320342,0.126024,2.13367,0.109609,0.35455745,1.5878555,1.9845282,0.029195817,1.7678645,1.3418764,0.018435854,1.6933517,0.33269274,145.0,146.0,54.0,54.0
DESFIBRADORA,2025-07-12 15:18:53-05:00,0.355195,3.48919,1.50752,0.24561,4.10706,0.79369,0.169921,2.64495,0.642504,0.3523589,1.5375409,1.9790963,0.058391634,1.6945491,1.3413727,0.019101309,1.6977236,0.35691747,171.0,172.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:19:03-05:00,0.284584,2.84138,0.665653,0.234769,3.69588,0.343902,0.141928,2.43306,0.0960156,0.35016036,1.4872264,1.9736645,0.08758745,1.6212336,1.3408692,0.019766765,1.7020954,0.3811422,154.0,153.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:19:13-05:00,0.269547,2.72221,0.51726,0.203212,3.16151,0.384206,0.127851,2.24278,0.0958007,0.3479618,1.4369118,1.9682328,0.11678327,1.5479182,1.3403655,0.020432219,1.7064673,0.40536693,134.0,130.0,55.0,54.5
DESFIBRADORA,2025-07-12 15:19:23-05:00,0.320786,3.028,1.86847,0.206352,3.221,0.369501,0.136689,2.26544,0.101227,0.34576327,1.3865973,1.9628009,0.14597909,1.4746027,1.3398619,0.021097673,1.710839,0.42959166,206.0,207.0,55.0,54.0
DESFIBRADORA,2025-07-12 15:19:33-05:00,0.236154,2.04369,0.372881,0.176432,2.56659,0.330431,0.097735,1.80582,0.0877949,0.34356475,1.3362827,1.9573691,0.1751749,1.4012873,1.3393582,0.021763127,1.7152109,0.45381638,133.0,132.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:19:43-05:00,0.2121,1.66913,0.315836,0.147479,2.20384,0.326299,0.0852965,1.63978,0.0799503,0.3413662,1.2859682,1.9519372,0.20437072,1.3279718,1.3388546,0.022428581,1.7195827,0.4780411,95.0,95.0,55.0,55.0
DESFIBRADORA,2025-07-12 15:19:53-05:00,0.196742,1.15361,0.259219,0.127353,1.99746,0.229053,0.0737445,1.45609,0.071461,0.33916765,1.2356536,1.9465054,0.23356654,1.2546564,1.3383509,0.023094036,1.7239546,0.5022658,78.0,77.0,54.0,54.0
