Maquina,timestamp_grid,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_ll_h,velocidad_chum_ll_h,envolvente_chum_ll_h,desbalance_la,desalineacion_rad_la,soltura_chum_la,rodamiento_chum_la,desalineacion_ang_la,desbalance_ll,soltura_chum_ll,rodamiento_chum_ll,corriente_picadora,temperatura_lado_der,temperatura_lado_izq
PICADORA,2025-07-14 13:38:11-05:00,0.362776,1.05042,1.77196,0.17621,1.2885,0.879143,0.192044,1.14625,0.501308,0.75266767,0.45082933,1.79178,1.2709754,0.00855822,0.8160743,2.498225,1.9298421,75.0,52.0,54.0
PICADORA,2025-07-14 13:38:21-05:00,0.366102,1.02252,2.04871,0.178973,1.24901,0.952556,0.186801,1.14334,0.477326,0.7479098,0.460154,1.640705,1.0920998,0.0076843975,0.81639266,2.25478,1.6866667,75.0,52.0,54.0
PICADORA,2025-07-14 13:38:31-05:00,0.401937,1.54326,2.3083,0.285552,1.39353,0.959265,0.269259,1.83964,0.638209,0.74315184,0.46947867,1.48963,0.9132242,0.006810575,0.816711,2.0113351,1.4434912,85.0,52.0,54.0
PICADORA,2025-07-14 13:38:41-05:00,0.404808,1.63272,1.99528,0.290811,1.40827,0.866746,0.264124,1.9396,0.672838,0.73839396,0.47880334,1.338555,0.7343486,0.0059367525,0.81702936,1.76789,1.2003158,89.0,52.0,54.0
PICADORA,2025-07-14 13:38:51-05:00,0.390028,1.54405,1.60775,0.253729,1.33588,1.16024,0.227022,1.72754,0.631327,0.733636,0.488128,1.18748,0.555473,0.00506293,0.81734765,1.524445,0.95714045,81.0,52.0,54.0
PICADORA,2025-07-14 13:39:01-05:00,0.395581,1.45774,1.9764,0.277207,1.33114,1.15294,0.243718,1.71198,0.619712,0.74237734,0.48312685,1.1526415,0.5394513,0.004753333,0.817666,1.281,0.713965,88.0,52.0,54.0
PICADORA,2025-07-14 13:39:11-05:00,0.40875,1.72508,2.15037,0.314505,1.46986,1.2329,0.286035,2.22365,0.673053,0.75111866,0.47812566,1.117803,0.5234295,0.0044437367,0.8173684,1.2793517,0.7026437,90.0,52.0,54.0
PICADORA,2025-07-14 13:39:21-05:00,0.425595,1.59167,1.85328,0.335219,1.51961,1.26505,0.280605,1.77898,0.543895,0.75986004,0.4731245,1.0829644,0.5074078,0.00413414,0.81707084,1.2777033,0.6913223,110.0,52.0,54.0
PICADORA,2025-07-14 13:39:31-05:00,0.406417,1.55878,2.27242,0.285203,1.32114,1.37131,0.263559,1.674,0.616593,0.76860136,0.46812335,1.048126,0.49138603,0.0038245432,0.81677324,1.276055,0.680001,98.0,52.0,54.0
PICADORA,2025-07-14 13:39:41-05:00,0.412613,1.6664,1.62186,0.296044,1.52909,0.963719,0.274717,1.87656,0.744192,0.7773427,0.46312216,1.0132875,0.47536427,0.0035149464,0.8164757,1.2744067,0.66867965,89.0,52.0,54.0
PICADORA,2025-07-14 13:39:51-05:00,0.38681,1.2875,1.9102,0.249892,1.27428,0.962324,0.228823,1.51154,0.593095,0.786084,0.458121,0.978449,0.4593425,0.00320535,0.8161781,1.2727584,0.65735835,82.0,52.0,54.0
PICADORA,2025-07-14 13:40:01-05:00,0.412184,1.53826,1.61655,0.282467,1.43091,1.09633,0.26813,1.75392,0.617723,0.7948253,0.45311984,0.9436105,0.44332075,0.0028957534,0.81588054,1.27111,0.646037,93.0,52.0,54.0
PICADORA,2025-07-14 13:40:11-05:00,0.437156,1.93401,1.87388,0.336159,1.58805,1.20945,0.30093,2.43254,0.706391,0.80356663,0.44811866,0.908772,0.427299,0.0025861566,0.81558293,1.2694616,0.6347157,103.0,52.0,54.0
PICADORA,2025-07-14 13:40:21-05:00,0.401669,1.51484,1.83542,0.289738,1.34615,1.06268,0.266678,1.60728,0.570404,0.81230795,0.4431175,0.8739335,0.41127723,0.0022765598,0.8152853,1.2678133,0.62339437,90.0,52.0,54.0
PICADORA,2025-07-14 13:40:31-05:00,0.403332,1.43511,2.02484,0.300471,1.40485,1.21552,0.246433,1.63075,0.543034,0.82104933,0.43811634,0.839095,0.3952555,0.0019669633,0.8149878,1.266165,0.612073,93.0,52.0,54.0
PICADORA,2025-07-14 13:40:41-05:00,0.399872,1.49511,1.93187,0.28142,1.35352,1.06558,0.24689,1.69088,0.56621,0.82979065,0.43311515,0.8042565,0.37923375,0.0016573666,0.8146902,1.2645166,0.6007517,84.0,52.0,54.0
PICADORA,2025-07-14 13:40:51-05:00,0.385147,1.28092,2.11137,0.235832,1.26876,1.0843,0.214359,1.39259,0.511202,0.838532,0.428114,0.769418,0.363212,0.00134777,0.8143926,1.2628683,0.58943033,83.0,52.0,54.0
PICADORA,2025-07-14 13:41:01-05:00,0.404083,1.46537,2.2553,0.279998,1.38932,1.09337,0.24361,1.6653,0.641382,0.8305347,0.4352365,0.81413317,0.39313975,0.0015120633,0.814095,1.26122,0.578109,87.0,52.0,54.0
PICADORA,2025-07-14 13:41:11-05:00,0.381713,1.3396,1.76134,0.238703,1.37221,1.00944,0.224091,1.50151,0.578201,0.8225375,0.442359,0.85884833,0.42306748,0.0016763567,0.8152776,1.3212475,0.6635199,83.0,52.0,54.0
PICADORA,2025-07-14 13:41:21-05:00,0.422913,1.68956,2.31147,0.316866,1.57331,1.11178,0.280658,1.99235,0.709295,0.8145402,0.4494815,0.9035635,0.45299524,0.00184065,0.8164602,1.3812749,0.7489309,95.0,52.0,54.0
PICADORA,2025-07-14 13:41:31-05:00,0.388929,1.40354,1.9065,0.271412,1.44196,1.11908,0.238529,1.55505,0.536689,0.806543,0.456604,0.94827867,0.482923,0.0020049433,0.81764275,1.4413025,0.83434176,91.0,52.0,54.0
PICADORA,2025-07-14 13:41:41-05:00,0.410843,1.69535,1.91659,0.319415,1.49776,1.34319,0.286519,1.96835,0.553789,0.7985457,0.46372652,0.99299383,0.51285076,0.0021692365,0.81882536,1.50133,0.91975266,99.0,52.0,54.0
PICADORA,2025-07-14 13:41:51-05:00,0.40985,1.53958,1.63307,0.320408,1.48855,1.09176,0.273641,1.81959,0.652459,0.79054844,0.470849,1.037709,0.5427785,0.00233353,0.8200079,1.5613575,1.0051636,98.0,52.0,53.0
PICADORA,2025-07-14 13:42:01-05:00,0.435198,1.73824,1.82743,0.336803,1.59858,0.928783,0.314265,2.03771,0.787209,0.7825512,0.4779715,1.0824242,0.5727062,0.0024978234,0.8211905,1.621385,1.0905745,114.0,52.0,54.0
PICADORA,2025-07-14 13:42:11-05:00,0.447295,1.97216,1.77882,0.371309,1.64991,0.970856,0.360186,2.34999,0.73575,0.77455395,0.485094,1.1271393,0.602634,0.0026621167,0.8223731,1.6814125,1.1759855,130.0,52.0,54.0
PICADORA,2025-07-14 13:42:21-05:00,0.437612,1.95506,1.81461,0.372034,1.65965,1.11098,0.320046,2.41487,0.811245,0.76655674,0.49221653,1.1718545,0.63256174,0.0028264099,0.82355565,1.7414399,1.2613963,118.0,52.0,54.0
PICADORA,2025-07-14 13:42:31-05:00,0.383618,1.33881,1.52138,0.24643,1.34878,0.991786,0.226403,1.59119,0.797426,0.75855947,0.499339,1.2165697,0.6624895,0.0029907033,0.82473826,1.8014674,1.3468072,80.0,52.0,54.0
PICADORA,2025-07-14 13:42:41-05:00,0.363983,1.10725,2.00923,0.196602,1.24796,1.11833,0.208175,1.27706,0.583363,0.75056225,0.5064615,1.2612848,0.69241726,0.0031549968,0.8259208,1.861495,1.4322182,76.0,52.0,54.0
PICADORA,2025-07-14 13:42:51-05:00,0.42522,1.85507,1.87587,0.346838,1.44064,1.11522,0.283508,2.10207,0.645361,0.742565,0.513584,1.306,0.722345,0.00331929,0.82710344,1.9215225,1.517629,99.0,52.0,53.0
PICADORA,2025-07-14 13:43:01-05:00,0.436539,2.12109,1.64503,0.381237,1.62648,1.22641,0.301817,2.61453,1.22663,0.74621695,0.5113922,1.3022841,0.71582234,0.0037179042,0.828286,1.98155,1.60304,114.0,52.0,54.0
PICADORA,2025-07-14 13:43:11-05:00,0.441823,1.97321,1.60523,0.388563,1.67729,1.35692,0.327143,2.45127,1.0003,0.749869,0.50920033,1.2985684,0.7092997,0.0041165184,0.82606316,1.9204199,1.517296,122.0,52.0,54.0
PICADORA,2025-07-14 13:43:21-05:00,0.4242,1.69272,1.54241,0.363018,1.65149,1.14393,0.302758,1.97204,0.61654,0.75352097,0.5070085,1.2948525,0.702777,0.0045151324,0.8238403,1.85929,1.4315519,107.0,52.0,54.0
PICADORA,2025-07-14 13:43:31-05:00,0.392067,1.3667,2.05193,0.286491,1.32614,1.08076,0.22643,1.56692,0.519859,0.757173,0.50481665,1.2911366,0.6962543,0.004913747,0.8216175,1.79816,1.345808,83.0,52.0,54.0
PICADORA,2025-07-14 13:43:41-05:00,0.393032,1.35907,1.63028,0.266823,1.30219,1.05318,0.225731,1.54371,0.679183,0.760825,0.50262487,1.2874209,0.68973166,0.005312361,0.81939465,1.73703,1.260064,83.0,52.0,54.0
PICADORA,2025-07-14 13:43:51-05:00,0.394427,1.45195,2.12205,0.276778,1.40932,1.12691,0.24603,1.73915,0.5953,0.764477,0.500433,1.283705,0.683209,0.0057109753,0.8171718,1.6759,1.17432,84.0,52.0,54.0
PICADORA,2025-07-14 13:44:01-05:00,0.379594,1.2775,1.98745,0.246243,1.34615,1.20832,0.218553,1.49123,0.589493,0.768129,0.4982412,1.2799891,0.67668635,0.0061095892,0.81494904,1.6147699,1.088576,79.0,52.0,54.0
PICADORA,2025-07-14 13:44:11-05:00,0.388714,1.42485,1.90575,0.258103,1.36694,1.09504,0.227156,1.73335,0.765163,0.77178097,0.49604934,1.2762734,0.6701637,0.006508203,0.8127262,1.55364,1.0028319,81.0,52.0,53.0
PICADORA,2025-07-14 13:44:21-05:00,0.407597,1.43406,2.16636,0.304469,1.42933,1.16158,0.253101,1.65475,0.589546,0.775433,0.4938575,1.2725575,0.663641,0.0069068177,0.81050336,1.49251,0.917088,100.0,52.0,54.0
PICADORA,2025-07-14 13:44:31-05:00,0.419587,1.78744,1.83456,0.320086,1.46512,1.05989,0.291305,2.18778,0.752957,0.779085,0.49166566,1.2688416,0.6571183,0.0073054316,0.8082805,1.43138,0.831344,104.0,52.0,54.0
PICADORA,2025-07-14 13:44:41-05:00,0.440562,2.01216,1.89545,0.363877,1.59332,1.23677,0.322949,2.48503,0.762958,0.782737,0.48947385,1.2651259,0.65059566,0.007704046,0.8060577,1.37025,0.7456,108.0,52.0,54.0
PICADORA,2025-07-14 13:44:51-05:00,0.427419,1.71745,1.96385,0.338251,1.60648,1.15241,0.298833,1.98021,0.738385,0.786389,0.487282,1.26141,0.644073,0.00810266,0.80383486,1.30912,0.659856,113.0,52.0,54.0
PICADORA,2025-07-14 13:45:01-05:00,0.435278,1.90296,1.65346,0.340666,1.65649,1.11505,0.320234,2.18225,0.79022,0.7843457,0.4877995,1.2557892,0.63596016,0.007852897,0.801612,1.24799,0.574112,122.0,52.0,54.0
PICADORA,2025-07-14 13:45:11-05:00,0.41323,1.70798,1.74594,0.325855,1.54041,1.10459,0.273399,2.00369,0.745321,0.7823023,0.488317,1.2501683,0.6278473,0.0076031336,0.80500394,1.2521584,0.5731841,98.0,52.0,53.0
PICADORA,2025-07-14 13:45:21-05:00,0.390994,1.48458,1.92023,0.257244,1.25007,0.886924,0.230329,1.71779,0.599709,0.780259,0.4888345,1.2445475,0.6197345,0.00735337,0.80839586,1.2563267,0.57225615,83.0,52.0,54.0
PICADORA,2025-07-14 13:45:31-05:00,0.399228,1.49826,2.27467,0.284962,1.43117,1.13282,0.233259,1.70671,0.647189,0.77821565,0.48935202,1.2389266,0.6116217,0.0071036066,0.8117878,1.260495,0.5713283,86.0,52.0,53.0
PICADORA,2025-07-14 13:45:41-05:00,0.395956,1.44722,2.00177,0.301759,1.32904,1.05345,0.239308,1.66899,0.709725,0.77617234,0.4898695,1.2333058,0.60350883,0.0068538436,0.8151797,1.2646633,0.57040036,84.0,52.0,54.0
PICADORA,2025-07-14 13:45:51-05:00,0.409743,1.80744,2.06706,0.319066,1.48513,1.17387,0.277835,2.24132,0.693809,0.77412903,0.49038702,1.227685,0.59539604,0.00660408,0.8185716,1.2688317,0.56947243,94.0,52.0,53.5
PICADORA,2025-07-14 13:46:01-05:00,0.437826,1.85165,1.87126,0.36817,1.63043,1.39207,0.316228,2.19069,0.755753,0.77208567,0.4909045,1.2220641,0.5872832,0.0063543166,0.82196355,1.273,0.5685445,118.0,52.0,53.0
PICADORA,2025-07-14 13:46:11-05:00,0.441528,2.20845,1.77276,0.368009,1.57173,1.29258,0.333085,2.89726,0.931101,0.77004236,0.491422,1.2164433,0.57917035,0.0061045536,0.8253554,1.2771683,0.5676166,105.0,52.0,54.0
PICADORA,2025-07-14 13:46:21-05:00,0.454188,2.01663,2.14018,0.376327,1.67228,1.30052,0.336177,2.68416,0.789629,0.767999,0.4919395,1.2108225,0.5710575,0.00585479,0.82874733,1.2813367,0.56668866,117.0,52.0,54.0
PICADORA,2025-07-14 13:46:31-05:00,0.398531,1.6843,1.89786,0.294407,1.3601,1.07422,0.247562,1.93169,0.645845,0.7659557,0.492457,1.2052016,0.56294465,0.0056050266,0.83213925,1.285505,0.56576073,87.0,52.0,54.0
PICADORA,2025-07-14 13:46:41-05:00,0.379406,1.2504,1.81219,0.225045,1.19453,1.1436,0.209116,1.43347,0.558574,0.7639123,0.49297452,1.1995808,0.55483186,0.0053552636,0.8355312,1.2896733,0.56483287,78.0,52.0,54.0
PICADORA,2025-07-14 13:46:51-05:00,0.40014,1.52037,2.17269,0.28735,1.35641,0.935115,0.244067,1.89107,0.639016,0.761869,0.493492,1.19396,0.546719,0.0051055,0.8389231,1.2938416,0.56390494,87.0,52.0,54.0
PICADORA,2025-07-14 13:47:01-05:00,0.400489,1.36117,1.77587,0.293629,1.36247,1.05699,0.240249,1.61334,0.647297,0.7638809,0.4898831,1.1735129,0.5301699,0.00499603,0.842315,1.29801,0.562977,86.0,52.0,54.0
PICADORA,2025-07-14 13:47:11-05:00,0.42361,1.66509,1.77142,0.360657,1.5791,1.68927,0.269555,1.9003,0.62396,0.76589286,0.48627418,1.1530659,0.51362085,0.00488656,0.8395239,1.2274354,0.531113,95.0,52.0,54.0
PICADORA,2025-07-14 13:47:21-05:00,0.567326,5.82123,1.87447,0.534317,3.00764,1.63099,1.04372,9.50229,7.53247,0.76790476,0.48266524,1.1326189,0.49707174,0.00477709,0.83673286,1.1568608,0.499249,131.0,52.0,54.0
PICADORA,2025-07-14 13:47:31-05:00,0.503756,3.38885,1.53238,0.473675,2.29324,1.53627,0.507868,5.20716,2.41266,0.76991665,0.47905633,1.112172,0.48052266,0.00466762,0.83394176,1.0862863,0.46738502,143.0,52.0,54.0
PICADORA,2025-07-14 13:47:41-05:00,0.4838,2.16609,2.3325,0.473005,2.10003,1.34115,0.418581,2.9028,1.20372,0.7719286,0.47544742,1.091725,0.46397358,0.00455815,0.83115065,1.0157117,0.435521,154.0,52.0,54.0
PICADORA,2025-07-14 13:47:51-05:00,0.464944,2.49737,2.35299,0.389421,1.83733,1.16217,0.397557,3.33904,0.873404,0.7739405,0.4718385,1.071278,0.4474245,0.00444868,0.8283596,0.9451371,0.40365702,135.0,52.0,54.0
PICADORA,2025-07-14 13:48:01-05:00,0.45172,2.08425,2.49735,0.392051,1.75757,1.05983,0.357067,2.81497,0.796296,0.7759524,0.4682296,1.050831,0.43087542,0.00433921,0.8255685,0.8745625,0.371793,116.0,52.0,54.0
PICADORA,2025-07-14 13:48:11-05:00,0.459284,2.18661,2.27628,0.417434,1.79521,1.40925,0.367633,2.91441,0.889051,0.77796435,0.46462068,1.030384,0.41432634,0.0042297402,0.8227774,0.8039879,0.339929,130.0,52.0,53.0
PICADORA,2025-07-14 13:48:21-05:00,0.423959,1.85586,1.71,0.343484,1.58252,0.953039,0.310259,2.36027,0.799415,0.77997625,0.46101177,1.009937,0.39777726,0.0041202703,0.81998634,0.73341334,0.308065,100.0,52.0,53.0
PICADORA,2025-07-14 13:48:31-05:00,0.416797,1.6022,1.90736,0.324674,1.45196,1.07244,0.292165,1.86232,0.704885,0.78198814,0.45740283,0.98949,0.38122815,0.0040108003,0.81719524,0.66283876,0.276201,94.0,52.0,54.0
PICADORA,2025-07-14 13:48:41-05:00,0.3944,1.48327,1.86514,0.291187,1.34957,1.00746,0.252375,1.69853,0.637618,0.7840001,0.4537939,0.969043,0.36467907,0.00390133,0.81440413,0.5922642,0.244337,87.0,52.0,53.0
PICADORA,2025-07-14 13:48:51-05:00,0.36908,1.14751,1.77561,0.199205,1.22927,0.862721,0.198281,1.27865,0.542658,0.786012,0.450185,0.948596,0.34813,0.00379186,0.8116131,0.5216896,0.212473,76.0,52.0,53.0
PICADORA,2025-07-14 13:49:01-05:00,0.35988,1.15435,2.07929,0.201539,1.26876,0.874152,0.19691,1.2441,0.483133,0.7903453,0.44646826,0.9118861,0.33779874,0.00384429,0.808822,0.451115,0.180609,77.0,52.0,53.0
PICADORA,2025-07-14 13:49:11-05:00,0.354059,1.05489,2.46189,0.172104,1.15583,0.975525,0.187473,1.20137,0.544432,0.7946787,0.4427515,0.8751762,0.3274675,0.00389672,0.8123807,0.48578835,0.1963375,76.0,52.0,54.0
PICADORA,2025-07-14 13:49:21-05:00,0.377234,1.25908,1.52728,0.256332,1.35825,1.03799,0.213391,1.5176,0.665686,0.799012,0.43903476,0.8384663,0.31713623,0.00394915,0.8159393,0.5204617,0.212066,78.0,52.0,54.0
PICADORA,2025-07-14 13:49:31-05:00,0.397539,1.50142,1.92109,0.279327,1.33588,0.945419,0.243126,1.68007,0.720318,0.8033453,0.435318,0.8017563,0.30680498,0.00400158,0.819498,0.555135,0.2277945,85.0,52.0,53.5
PICADORA,2025-07-14 13:49:41-05:00,0.426373,1.96348,1.82491,0.360227,1.58016,1.35344,0.296575,2.50032,1.08376,0.80767864,0.43160126,0.7650464,0.29647374,0.00405401,0.82305664,0.58980834,0.243523,100.0,52.0,53.0
PICADORA,2025-07-14 13:49:51-05:00,0.407463,1.61299,2.07613,0.322206,1.40037,1.10239,0.274233,1.933,0.681656,0.81201196,0.42788452,0.7283365,0.2861425,0.00410644,0.82661533,0.6244817,0.2592515,93.0,52.0,53.0
PICADORA,2025-07-14 13:50:01-05:00,0.4356,1.77508,1.99164,0.392695,1.58226,1.43034,0.306791,2.23921,0.832108,0.81634533,0.42416775,0.6916266,0.27581125,0.00415887,0.83017397,0.659155,0.27498,97.0,52.0,53.0
PICADORA,2025-07-14 13:50:11-05:00,0.418514,1.77297,1.73403,0.334119,1.40063,1.14886,0.280094,2.08809,0.696927,0.82067865,0.42045102,0.6549167,0.26547998,0.0042113,0.83373266,0.69382834,0.2907085,93.0,52.0,54.0
PICADORA,2025-07-14 13:50:21-05:00,0.394669,1.47695,1.89829,0.296124,1.34773,1.26199,0.256139,1.68904,0.740482,0.82501197,0.41673425,0.61820674,0.25514874,0.00426373,0.83729136,0.7285017,0.30643702,87.0,52.0,53.0
PICADORA,2025-07-14 13:50:31-05:00,0.374471,1.23171,1.64793,0.244472,1.29324,0.968173,0.214896,1.41764,0.446999,0.82934535,0.4130175,0.58149683,0.2448175,0.00431616,0.84085,0.763175,0.3221655,81.0,52.0,53.0
PICADORA,2025-07-14 13:50:41-05:00,0.376483,1.20672,2.39119,0.225555,1.2527,0.931627,0.202636,1.40683,0.562661,0.83367866,0.40930074,0.54478693,0.23448624,0.0043685897,0.8444087,0.79784834,0.337894,76.0,52.0,53.0
PICADORA,2025-07-14 13:50:51-05:00,0.361972,1.10515,1.48034,0.205135,1.22427,1.07202,0.193092,1.25913,0.57519,0.838012,0.405584,0.508077,0.224155,0.00442102,0.8479673,0.8325217,0.3536225,75.0,52.0,53.0
PICADORA,2025-07-14 13:51:01-05:00,0.364305,1.16751,1.63634,0.217907,1.32825,1.00611,0.194893,1.27812,0.638693,0.8391459,0.40343592,0.4766492,0.21044469,0.004485766,0.851526,0.867195,0.369351,76.0,52.0,53.0
PICADORA,2025-07-14 13:51:11-05:00,0.370716,1.24145,2.27032,0.232021,1.28745,0.953039,0.207261,1.40498,0.657083,0.8402798,0.40128785,0.44522136,0.19673438,0.0045505115,0.84685695,0.8055916,0.34569994,78.0,52.0,53.0
PICADORA,2025-07-14 13:51:21-05:00,0.391155,1.45985,2.08294,0.27109,1.33535,1.0638,0.229656,1.59251,0.664235,0.84141374,0.39913976,0.4137935,0.18302406,0.0046152575,0.8421879,0.74398816,0.32204884,81.0,52.0,53.0
PICADORA,2025-07-14 13:51:31-05:00,0.410226,1.51563,1.77984,0.337929,1.38063,1.15187,0.255063,1.79005,0.69483,0.84254766,0.39699167,0.38236567,0.16931376,0.0046800035,0.83751875,0.6823847,0.29839778,85.0,52.0,53.0
PICADORA,2025-07-14 13:51:41-05:00,0.409528,1.57483,1.84851,0.326499,1.40353,1.19233,0.267619,1.75656,0.61869,0.8436816,0.39484358,0.35093784,0.15560345,0.004744749,0.8328497,0.62078136,0.2747467,92.0,52.0,53.0
PICADORA,2025-07-14 13:51:51-05:00,0.445578,1.89585,1.79149,0.379466,1.55936,1.30803,0.321659,2.34946,1.05499,0.8448155,0.3926955,0.31951,0.14189315,0.004809495,0.8281806,0.55917794,0.25109562,116.0,52.0,54.0
PICADORA,2025-07-14 13:52:01-05:00,0.522291,3.79434,1.90017,0.483791,2.29298,1.56847,0.538383,5.8064,1.68088,0.8459494,0.39054742,0.28808218,0.12818284,0.004874241,0.8235115,0.4975745,0.22744454,151.0,52.0,54.0
PICADORA,2025-07-14 13:52:11-05:00,0.451398,2.05242,1.65442,0.427926,1.85628,1.23639,0.36559,2.70315,1.13688,0.84708333,0.38839933,0.25665435,0.11447253,0.0049389866,0.8188424,0.43597108,0.20379347,115.0,52.0,53.0
PICADORA,2025-07-14 13:52:21-05:00,0.47165,2.04847,2.29398,0.437586,1.68255,1.45674,0.395056,2.6053,0.807481,0.84821725,0.38625124,0.2252265,0.100762226,0.0050037326,0.81417334,0.37436768,0.1801424,135.0,52.0,53.0
PICADORA,2025-07-14 13:52:31-05:00,0.386058,1.34328,1.55212,0.249462,1.34746,1.28077,0.238798,1.45826,0.594655,0.84935117,0.38410318,0.19379868,0.08705191,0.0050684786,0.8095043,0.31276426,0.15649132,86.0,52.0,53.0
PICADORA,2025-07-14 13:52:41-05:00,0.412935,1.66062,1.80871,0.323386,1.47881,1.09364,0.287595,2.02848,0.729674,0.8504851,0.3819551,0.16237083,0.07334161,0.005133224,0.8048352,0.25116083,0.13284025,90.0,52.0,53.0
PICADORA,2025-07-14 13:52:51-05:00,0.35084,1.017,2.08358,0.175968,1.17715,1.13083,0.186881,1.17763,0.538087,0.851619,0.379807,0.130943,0.0596313,0.00519797,0.8001661,0.18955742,0.109189175,76.0,52.0,53.0
PICADORA,2025-07-14 13:53:01-05:00,0.354891,1.10673,1.64927,0.175405,1.204,0.98701,0.187688,1.14915,0.519106,0.85220927,0.38031998,0.1675545,0.07491319,0.0049306485,0.795497,0.127954,0.0855381,76.0,52.0,53.0
PICADORA,2025-07-14 13:53:11-05:00,0.357868,1.1062,1.75506,0.177256,1.14873,0.893954,0.190081,1.16761,0.601,0.85279953,0.380833,0.20416601,0.09019508,0.004663327,0.7999844,0.24761868,0.15572368,75.0,52.0,53.0
PICADORA,2025-07-14 13:53:21-05:00,0.407892,1.56299,2.16394,0.319817,1.41195,1.15622,0.257241,1.8486,0.602559,0.85338974,0.381346,0.2407775,0.105476975,0.004396005,0.80447185,0.36728334,0.22590925,86.0,52.0,53.0
PICADORA,2025-07-14 13:53:31-05:00,0.358431,1.11725,2.00215,0.213882,1.19532,1.24267,0.194329,1.2644,0.547497,0.85398,0.381859,0.27738902,0.12075886,0.0041286834,0.80895925,0.486948,0.29609483,77.0,52.0,53.0
PICADORA,2025-07-14 13:53:41-05:00,0.38056,1.26987,1.79513,0.254185,1.31403,1.04245,0.200647,1.43083,0.605409,0.85457027,0.382372,0.31400052,0.13604076,0.0038613616,0.81344664,0.6066127,0.3662804,78.0,52.0,53.0
PICADORA,2025-07-14 13:53:51-05:00,0.411889,1.51326,1.68988,0.332536,1.35431,1.28099,0.249847,1.84333,0.66945,0.8551605,0.38288498,0.350612,0.15132265,0.00359404,0.8179341,0.72627735,0.43646598,89.0,52.0,53.0
PICADORA,2025-07-14 13:54:01-05:00,0.443566,1.99216,2.0456,0.406218,1.592,1.23918,0.311953,2.61136,0.744192,0.85575074,0.383398,0.3872235,0.16660453,0.0033267185,0.8224215,0.845942,0.5066516,100.0,52.0,53.0
PICADORA,2025-07-14 13:54:11-05:00,0.440991,1.73719,1.69804,0.405896,1.58832,1.2226,0.337145,2.19016,0.830817,0.856341,0.38391098,0.423835,0.18188643,0.0030593968,0.8269089,0.9656067,0.5768371,111.0,52.0,53.0
PICADORA,2025-07-14 13:54:21-05:00,0.464434,2.35975,1.68092,0.461198,1.88471,1.40549,0.386238,3.05393,0.872759,0.85693127,0.384424,0.46044654,0.19716832,0.002792075,0.83139634,1.0852714,0.6470227,126.0,52.0,53.0
PICADORA,2025-07-14 13:54:31-05:00,0.43729,1.87217,1.8689,0.409438,1.68808,1.34254,0.325665,2.33284,1.04993,0.85752153,0.384937,0.49705803,0.2124502,0.0025247533,0.83588374,1.204936,0.71720827,107.0,52.0,53.0
PICADORA,2025-07-14 13:54:41-05:00,0.398182,1.39959,1.69036,0.283781,1.40037,1.03381,0.235383,1.66082,0.597988,0.85811174,0.38545,0.53366953,0.2277321,0.0022574316,0.84037113,1.3246007,0.78739387,81.0,52.0,53.0
PICADORA,2025-07-14 13:54:51-05:00,0.365807,1.18645,1.99051,0.2145,1.26981,1.11012,0.196076,1.26256,0.564866,0.858702,0.385963,0.570281,0.243014,0.00199011,0.8448586,1.4442654,0.8575794,76.0,52.0,53.0
PICADORA,2025-07-14 13:55:01-05:00,0.388955,1.57431,1.60598,0.306723,1.3493,1.07094,0.236539,1.90294,0.736395,0.85318744,0.39709267,0.6805993,0.34475115,0.0027869174,0.849346,1.56393,0.927765,80.0,52.0,53.0
PICADORA,2025-07-14 13:55:11-05:00,0.378495,1.25013,1.88306,0.268889,1.31666,1.27927,0.220811,1.38757,0.506094,0.8476728,0.40822232,0.7909175,0.44648832,0.003583725,0.84579116,1.6224351,0.9975429,79.0,52.0,53.0
PICADORA,2025-07-14 13:55:21-05:00,0.395393,1.49537,1.83488,0.313485,1.47355,1.24809,0.244981,1.80561,0.57191,0.84215826,0.419352,0.90123576,0.5482255,0.0043805325,0.84223634,1.68094,1.0673208,84.0,52.0,53.0
PICADORA,2025-07-14 13:55:31-05:00,0.406283,1.42959,1.75302,0.31107,1.39669,1.13754,0.263156,1.70328,0.56051,0.8366437,0.43048164,1.011554,0.64996266,0.00517734,0.83868146,1.739445,1.1370988,90.0,52.0,53.0
PICADORA,2025-07-14 13:55:41-05:00,0.417977,1.61325,1.73881,0.355746,1.42011,1.2226,0.284745,1.75471,0.639392,0.8311291,0.44161132,1.1218722,0.75169986,0.0059741475,0.83512664,1.79795,1.2068766,98.0,52.0,53.0
PICADORA,2025-07-14 13:55:51-05:00,0.424442,1.5401,2.00338,0.354861,1.44433,1.67398,0.277136,1.91955,1.24383,0.8256145,0.45274097,1.2321905,0.853437,0.006770955,0.8315718,1.8564551,1.2766546,91.0,52.0,53.0
PICADORA,2025-07-14 13:56:01-05:00,0.440187,1.79402,1.85087,0.399725,1.53409,1.31206,0.305689,2.01819,0.621433,0.82009995,0.46387064,1.3425088,0.9551742,0.0075677624,0.828017,1.91496,1.3464324,100.0,52.0,53.0
